name,type,eircode,address,lat,lng,email,phone,contact1,contact2,contact3,link,sourceId
Sam McCauley Chemists,PHA,,"Unit 2, Mahon Point, Mahon Point Shopping Centre, Mahon, Co. Cork",51.88592,-8.39627,,,,,,,
Santry's Washington Street Pharmacy,PHA,,"SANTRY'S PHARMACY, 25A WASHINGTON STREET WEST, CORK",51.89734,-8.48057,,,,,,,
Scannell's Pharmacy,PHA,,"Scannell's Medical Hall, 16 South Main Street, Bandon, Co. Cork, P72ah24",51.74531,-8.73818,,,,,,,
Scannell's Pharmacy,PHA,,"Main Street, Ballineen, Co. Cork",51.73601,-8.94958,,,,,,,
Scannell's Riverview Pharmacy,PHA,,"Unit 4, Riverview Shopping Centre, Bandon, Co. Cork",51.74458,-8.74085,,,,,,,
Sheehan's Pharmacy,PHA,,"West End, Newmarket, Co. Cork",52.21446,-9.00154,,,,,,,
South Terrace Pharmacy,PHA,,"2 Trinity Chambers, South Terrace, Cork, T12c6cf",51.89447,-8.46871,,,,,,,
St. Luke's Pharmacy,PHA,,"38 Wellington Road, St. Luke's Cross, Cork City, Co. Cork",51.90454,-8.45815,,,,,,,
Stock Health Pharmacy,PHA,,"Distillery Bridge, Bandon, Co. Cork",51.74778,-8.71976,,,,,,,
Thornhill Pharmacy,PHA,,"Main Street, Kildorrery, Co. Cork",52.24639,-8.42546,,,,,,,
Ticknock Pharmacy,PHA,,"Supervalu Centre, Ticknock, Cobh, Co. Cork",51.86062,-8.29634,,,,,,,
Togher Pharmacy,PHA,,"Togher Village Centre, Togher Road, Cork, Co. Cork",51.87678,-8.49362,,,,,,,
Turners Cross Allcare Pharmacy,PHA,,"Turners Cross Pharmacy, 1 Ossory Place, Evergreen Road, Cork, T12yh6p",51.88981,-8.47034,,,,,,,
Turners Cross Allcare Pharmacy,PHA,,"Turners Cross Pharmacy, 1 Ossory Place, Evergreen Road, Cork, T12yh6p",51.88981,-8.47034,,,,,,,
Wallace's Pharmacy,PHA,,"Ballyvolane Shopping Centre, Ballyvolane, Cork, Co. Cork",51.91633,-8.44777,,,,,,,
Walsh's Pharmacy,PHA,,"Walshs Pharmacy, 255 Old Youghal Road, Cork",51.90936,-8.45623,,,,,,,
Walsh's Pharmacy,PHA,,"123 Shandon Street, Cork, Co. Cork",51.90449,-8.47743,,,,,,,
Walsh's Pharmacy (Fermoy) Limited,PHA,,"15 Patrick Street, Fermoy, Co. Cork",52.13804,-8.27437,,,,,,,
Walsh's Pharmacy Carrigaline,PHA,,"Walsh's Pharmacy, Main Street, Carrigaline, Co. Cork",51.81354,-8.39363,,,,,,,
Walsh's Pharmacy Midleton,PHA,,"Walsh's Pharmacy, 50 Main Street, Midleton, Co. Cork",51.91353,-8.17281,,,,,,,
Wilson's Pharmacy,PHA,,"18 West Beach, Cobh, Co. Cork",51.85042,-8.29259,,,,,,,
Youghal Pharmacy,PHA,,"149 North Main Street, Youghal, Co. Cork",51.9563,-7.85088,,,,,,,
Abbeydorney Pharmacy,PHA,,"Abbeydorney, Tralee, Co. Kerry",52.34605,-9.6899,,,,,,,
Ahern's Pharmacy,PHA,,"Farranfore, Killarney, Co. Kerry",52.17206,-9.55021,,,,,,,
Ballybunion Pharmacy,PHA,,"Supervalu Shopping Centre, Main Street, Ballybunion, Co. Kerry",52.51216,-9.67173,,,,,,,
Ballyduff Pharmacy,PHA,,"Ballyduff, Tralee, Co. Kerry",52.45457,-9.6627,,,,,,,
Bon Secours Hospital Tralee,PHA,,"Pharmacy Department, Bon Secours Hospital, Strand Road, Tralee, Co. Kerry",52.26959,-9.71304,,,,,,,
Boots,PHA,,"Units 10-11, Deerpark Retail Centre, Killarney, Co. Kerry",52.06319,-9.49669,,,,,,,
Boots,PHA,,"Central Plaza, Abbey Court, The Square, Tralee, Co. Kerry",52.26846,-9.70764,,,,,,,
Brassil's Pharmacy,PHA,,"Main Street, Ballyheigue, Co. Kerry",52.38974,-9.83164,,,,,,,
Broderick's Pharmacy,PHA,,"7 William Street, Listowel, Co. Kerry",52.4463,-9.48574,,,,,,,
Burn's Pharmacy,PHA,,"Balloonagh Estate, Tralee, Co. Kerry",52.27124,-9.71537,,,,,,,
Burns Pharmacy,PHA,,"Unit 2, O'Donnell's Business Park, Mounthawk, Tralee, Co. Kerry",52.27687,-9.71873,,,,,,,
C.H. Chemists (Tralee) Limited,PHA,,"31 The Mall, Tralee, Co. Kerry",52.26973,-9.70613,,,,,,,
Costello's Pharmacy,PHA,,"Russell Street, Tralee, Co. Kerry",52.27024,-9.70766,,,,,,,
Creedon's Pharmacy,PHA,,"Main Street, Tarbert, Co. Kerry",52.57255,-9.37567,,,,,,,
Crowley's Pharmacy Limited,PHA,,"81 Main Street, Castleisland, Co. Kerry",52.23177,-9.46173,,,,,,,
Dan Sean's Pharmacy Limited,PHA,,"West Main Street, Cahirsiveen, Co. Kerry",51.94564,-10.22767,,,,,,,
Diarmuid O'Sullivan (Pharmacy) Ltd,PHA,,"Mill Road, Killorglin, Co. Kerry",52.10749,-9.78763,,,,,,,
F. & M. Reen Pharmacy Limited,PHA,,"College Square, Killarney, Co. Kerry",52.05854,-9.50736,,,,,,,
Grogan's Pharmacy Poitigeir,PHA,,"Grogan's Pharmacy, Spa Road, Dingle, Co. Kerry, V92yy07",52.14176,-10.26619,,,,,,,
Harnett's Pharmacy,PHA,,"41 The Square, Listowel, Co. Kerry",52.44564,-9.48643,,,,,,,
Jeffrey's Pharmacy Ltd,PHA,,"Medical Hall, Church Street, Cahirsiveen, Co. Kerry",51.94656,-10.2257,,,,,,,
John F. Mc Guire & Co. Limited,PHA,,"6 Church Street, Listowel, Co. Kerry",52.4461,-9.48551,,,,,,,
Kelly's Pharmacy,PHA,,"9 The Mall, Tralee, Co. Kerry",52.26938,-9.70586,,,,,,,
Kennelly's Chemists & Opticians,PHA,,"46 Main Street, Castleisland, Co. Kerry",52.23173,-9.46295,,,,,,,
Kennelly's Pharmacy,PHA,,"6 Castle Street, Tralee, Co. Kerry",52.26917,-9.70449,,,,,,,
Kennelly's Pharmacy and Opticians,PHA,,"33 New Street, Killarney, Co. Kerry",52.05868,-9.51368,,,,,,,
Kennelly's Pharmacy at the Reeks,PHA,,"The Reeks Gateway, Rock Road, Killarney, Co. Kerry",52.06807,-9.51733,,,,,,,
Laune Pharmacy,PHA,,"Market Road, Killorglin, Co. Kerry",52.10808,-9.78708,,,,,,,
Leahy's Pharmacy,PHA,,"Oakpark, Tralee, Co. Kerry",52.27507,-9.69378,,,,,,,
Lixnaw Pharmacy Limited,PHA,,"Clogher, Lixnaw, Co. Kerry, V92xc53",52.40641,-9.62111,,,,,,,
Lynch's Pharmacy,PHA,,"9 Lower Main Street, Castleisland, Co. Kerry",52.23057,-9.46498,,,,,,,
McSweeney Pharmacy,PHA,,"Kenmare Shopping Centre, Unit 7, Railway Road, Kenmare, Co. Kerry",51.88465,-9.58074,,,,,,,
Mulvihill Pharmacy Limited,PHA,,"Main Street, Killorglin, Co. Kerry",52.10617,-9.78596,,,,,,,
Noreen Collins Pharmacy,PHA,,"Killarney Road, Abbeyfeale, Co. Limerick",52.38226,-9.30239,,,,,,,
O'Carroll's Pharmacy,PHA,,"106 Rock Street, Tralee, Co. Kerry",52.27098,-9.70803,,,,,,,
O'Connell's Pharmacy,PHA,,"St. Brendan's Park, Tralee, Co. Kerry",52.27753,-9.70335,,,,,,,
O'Connor's Pharmacy and Opticians Ltd,PHA,,"7 Market Street, Listowel, Co. Kerry",52.44708,-9.48646,,,,,,,
O'Doherty's Pharmacy,PHA,,"Bridge Street, Milltown, Co. Kerry",52.14462,-9.71785,,,,,,,
O'Donoghue's Pharmacy,PHA,,"O'donoghues Pharmacy, 63/64 Boherbee, Tralee, Co. Kerry",52.2693,-9.69944,,,,,,,
O'Keeffe's Pharmacy Limited,PHA,,"Strand Street, Dingle, Co. Kerry",52.1396,-10.27175,,,,,,,
O'Mahony's Pharmacy,PHA,,"Ardfert, Co. Kerry",52.32521,-9.77856,,,,,,,
O'Neill's Pharmacy,PHA,,"3 Abbeycourt, Tralee, Co. Kerry",52.26892,-9.70672,,,,,,,
O'Sullivan's Pharmacy,PHA,,"6 Bridge Street, Milltown, Co. Kerry",52.14482,-9.71791,,,,,,,
O'Sullivan's Pharmacy,PHA,,"81 New Street, Killarney, Co. Kerry",52.05849,-9.51371,,,,,,,
P. O'Donoghue (Killarney) Limited,PHA,,"The Medical Hall, Main St, Killarney, Co. Kerry",52.05857,-9.50935,,,,,,,
Park Road Pharmacy,PHA,,"Countess Centre, Park Road, Killarney, Co. Kerry",52.06011,-9.4937,,,,,,,
"Pharmacy Department, Kerry General Hospital",PHA,,"Tralee, Co. Kerry",52.26538,-9.68915,,,,,,,
Reen's Pharmacy (Rathmore) Ltd,PHA,,"West End, Rathmore, Co. Kerry",52.0841,-9.21969,,,,,,,
Sam McCauley Chemists,PHA,,"Manor West Retail Park, Tralee, Co. Kerry",52.26364,-9.67799,,,,,,,
Sewell's Pharmacy,PHA,,"1/2 New Street, Killarney, Co. Kerry",52.05923,-9.50967,,,,,,,
Shanahan's Pharmacy (Castleisland) Ltd,PHA,,"Church Street, Castleisland, Co. Kerry",52.22874,-9.46274,,,,,,,
Sheahan's Pharmacy,PHA,,"34 Main Street, Killarney, Co. Kerry",52.05895,-9.50911,,,,,,,
Sheahan's Pharmacy Limited,PHA,,"18 Main Street, Kenmare, Co. Kerry",51.87948,-9.58247,,,,,,,
Sneem Pharmacy,PHA,,"South Square, Sneem, Co. Kerry",51.83767,-9.89763,,,,,,,
The Village Pharmacy,PHA,,"Strand Street, Castlegregory, Co. Kerry",52.25506,-10.01984,,,,,,,
Thomas J. Brosnan Limited,PHA,,"19 Henry Street, Kenmare, Co. Kerry",51.87858,-9.58372,,,,,,,
Trant's Pharmacy,PHA,,"Park Road, Killarney, Co. Kerry",52.06026,-9.48183,,,,,,,
Walsh's Pharmacy,PHA,,"Green Street, Dingle, Co. Kerry",52.14065,-10.27141,,,,,,,
Waterville Pharmacy Limited,PHA,,"Main Street, Waterville, Co. Kerry",51.82723,-10.17181,,,,,,,
Willms Pharmacy Limited,PHA,,"New Street, Killarney, Co. Kerry",52.05871,-9.51113,,,,,,,
Abbeylands Nursing Home & Alzheimer Unit,NURSE,,Abbeylands Nursing Home & Alzheimer Unit Carhoo Kildorrery Co. Cork Cork,52.2433,-8.43062,info@abbeylandsnursinghome.com,022-25090,,,,https://www.abbeylandsnursinghome.com,
Amberley Home and Retirement Cottages,NURSE,,Amberley Home and Retirement Cottages Acres Fermoy Co. Cork Cork,52.15249,-8.32881,directorofcare@amberleyhome.ie,025 40900,,,,https://www.amberleyhome.ie,
Araglen House Nursing and Convalescent Home,NURSE,,Araglen House Nursing and Convalescent Home Loumanagh Boherbue Mallow Co Cork Cork,52.1522,-9.08457,araglenhouse@gmail.com ,029 76771,,,,NA,
Ardsley Nursing Home,NURSE,,Ardsley Nursing Home Rocky Road Farran Co. Cork Cork,51.87449,-8.719,ardsleynursinghome@gmail.com ,021 733 1163 ,,,,NA,
Aperee Living Churchtown,NURSE,,"Churchtown, Mallow, Co. Cork",,,adminchurchtown@aperee.ie,022-23789,,,,https://aperee.ie/,
Ballincollig Community Nursing Unit,NURSE,,Ballincollig Community Nursing Unit Murphy's Barracks Ballincollig Cork Cork,51.88812,-8.58785,ballincollig@mowlamhealthcare.com,021-4620600,,,,https://www.mowlamhealthcare.com/,
Ballincurrig Care Centre Limited,NURSE,,Ballincurrig Care Centre Ballincurrig Leamlara Co. Cork Cork,51.98789,-8.22618,elainemacg@gmail.com,021 464 2130,,,,NA,
Bandon Community Hospital,NURSE,,Bandon Community Hospital Bandon Co. Cork Cork,51.74713,-8.73695,,,,,,NA,
Beaumont Residential Care,NURSE,,Beaumont Residential Care Woodvale Road Beaumont Co. Cork Cork,51.89011,-8.42382,admin@brccork.com,021-4292195,,,,https://carechoice.ie/beaumont-residential-care,
Bishopscourt Residential Care Ltd,NURSE,,Bishopscourt Residential Care Liskillea Waterfall Co. Cork Cork,51.87303,-8.52978,info@bishopscourt.ie ,021-4885833,,,,https://www.bishopscourt.ie/,
Blairs Hill Nursing Home,NURSE,,Blair's Hill Nursing Home Blair's Hill Sunday's Well Cork Cork,51.89979,-8.49198,patobrien09@yahoo.ie,021-4304229,,,,NA,
Blarney Nursing and Retirement Home,NURSE,,Blarney Nursing Home Killowen Blarney Co. Cork Cork,51.94126,-8.59066,brianblarney@gmail.com,021-4381631,,,,NA,
Bridhaven Nursing Home,NURSE,,Bridhaven Nursing Home Spa Glen Mallow Co. Cork Cork,52.14506,-8.64332,info@bridhaven.ie,022 22205,,,,https://www.bridhaven.ie,
Brookfield Care Centre,NURSE,,Brookfield Care Centre Leamlara Co. Cork Cork,51.97179,-8.2656,bushmountnursinghome@eircom.net,023-8833991,,,,https://www.bushmountnursinghome.ie/,
Bushmount Nursing Home,NURSE,,Bushmount Nursing Home Bushmount Clonakilty Co. Cork Cork,51.6208,-8.8998,,,,,,NA,
Cahereen Care Centre,NURSE,,Cahereen Care Centre Codrum Macroom Co. Cork Cork,51.90672,-8.99652,cahereenrescare@eircom.net,026-41280,,,,NA,
Cara House,NURSE,,Cara House Market Street Skibbereen Co Cork Cork,51.54826,-9.26438,,,,,,NA,
Carechoice Ballynoe,NURSE,,Carechoice Ballynoe White's Cross Co. Cork Cork,51.94287,-8.45413,ballynoe@carechoice.ie,021 4300534,,,,https://www.carechoice.ie,
Carechoice Brookfield,NURSE,,"Leamlara,  Co. Cork.  T56 YX21",,,hr@brookfieldcc.ie,021-4642642,,,,https://www.carechoice.ie,
Carechoice Clonakilty,NURSE,,Carechoice Clonakilty Clogheen Clonakilty Co. Cork Cork,51.61809,-8.90529,clonakilty@carechoice.ie,023 883 6300,,,,https://www.carechoice.ie,
Carechoice Macroom,NURSE,,Carechoice Macroom Gurteenroe Macroom Co. Cork Cork,51.90746,-8.97601,macroom@carechoice.ie,026 42366,,,,https://www.carechoice.ie,
Carechoice Montenotte,NURSE,,Carechoice Montenotte Middle Glanmire Road Montenotte Cork Cork,51.90679,-8.4429,montenotte@carechoice.ie,021 486 1777,,,,https://www.carechoice.ie,
Castletownbere Community Hospital,NURSE,,Castletownbere Community Hospital Castletownbere Co. Cork Cork,51.65597,-9.91146,,,,,,NA,
Clonakilty Community Hospital,NURSE,,Clonakilty Community Hospital Clonakilty Co. Cork Cork,51.62378,-8.88525,,,,,,NA,
Cobh Community Hospital,NURSE,,Cobh Community Hospital Cobh Co. Cork Cork,51.85511,-8.29942,cobh.hospital@ireland.com,021 4811345,,,,NA,
Cois Abhainn Residential Centre,NURSE,,Cois Abhainn Residential Centre Greencloyne Youghal Co. Cork Cork,51.96181,-7.86095,,,,,,NA,
Conna Nursing Home,NURSE,,Conna Nursing Home Conna Mallow Co. Cork Cork,52.09354,-8.10715,connanursinghome@gmail.com,086 1806335,,,,https://www.connanursinghome.ie,
Corpus Christi Nursing Home,NURSE,,Corpus Christi Nursing Home Brigown Mitchelstown Co. Cork Cork,52.26264,-8.26894,corpuschristinh@eircom.net,025-84844,,,,NA,
Cramers Court Nursing Home,NURSE,,Cramer's Court Nursing Home Belgooly Kinsale Co. Cork Cork,51.73628,-8.481,info@cramerscourt.com,021-4770721,,,,https://www.cramerscourt.com/,
Darraglynn Nursing Home,NURSE,,Darraglynn Nursing Home Carrigaline Road Douglas Cork Cork,51.86662,-8.42736,darraglynn1@eircom.net,021-4364722,,,,NA,
Deerpark House,NURSE,,Deerpark House Nursing Home Seafield Bantry Co. Cork Cork,51.67932,-9.46046,info@deerparkhouse.ie,027 52711,,,,https://www.deerparkhouse.ie/,
Douglas Nursing and Retirement Home,NURSE,,Douglas Nursing and Retirement Home Moneygourney Douglas Cork Cork,51.8612,-8.40221,david@douglasnursinghome.ie,021 4364264,,,,https://www.douglasnursinghome.ie,
Dunmanway Community Hospital,NURSE,,Dunmanway Community Hospital Dunmanway Co. Cork Cork,51.7224,-9.1133,,,,,,NA,
East Ferry House Nursing Home,NURSE,,East Ferry House Nursing Home East Ferry Midleton Co. Cork Cork,51.85907,-8.20837,annepatrica_wilson@hotmail.com,021-4652538,,,,NA,
Fairfield Nursing Home,NURSE,,Fairfield Nursing Home Quarry Road Drimoleague Co. Cork Cork,51.66157,-9.25984,fairfielddrimoleague@eircom.net,028-31881,,,,NA,
Farranlea House Community Nursing Unit,NURSE,,Farranlea House CNU Farranlea Road Wilton Cork Cork,51.892,-8.51583,,,,,,NA,
Fermoy Community Hospital,NURSE,,Fermoy Community Hospital Tallow Road Fermoy Co. Cork Cork,52.13961,-8.25671,,,,,,NA,
Glanmire Residential Care Ltd.,NURSE,,Glanmire Residential Care Ltd. Glyntown Glanmire Co. Cork Cork,51.92434,-8.38829,,,,,,NA,
Glendonagh Residential Home,NURSE,,Glendonagh Residential Home Dungourney Midleton Co Cork Cork,51.97896,-8.09535,info@glendonaghnursinghome.ie,021 466 8327,,,,https://www.glendonaghnursinghome.ie,
Glyntown Care Centre,NURSE,,"Glyntown, Glanmire, Co. Cork ",,,info@glyntowncare.ie,021 482 1500,,,,https://www.glyntowncare.ie,
Grange Con Nursing Home,NURSE,,Grange Con Nursing Home Coolatanavally Carrigrohane Co. Cork Cork,51.91773,-8.61179,grangecon@gmail.com,021-4385479,,,,NA,
Haven Bay Care Centre,NURSE,,Haven Bay Care Centre Ballinacubby Kinsale Co. Cork Cork,51.70368,-8.53223,info@havenbay.ie,021-4777328,,,,https://www.havenbay.ie,
Heather House Community Nursing Unit,NURSE,,Heather House Community Nursing Unit St Marys Orthopaedic Hospital Gurranabraher Cork Cork,51.90497,-8.49722,,,,,,NA,
Kanturk Community Hospital,NURSE,,Kanturk Community Hospital Kanturk Co. Cork Cork,52.17746,-8.9065,,,,,,NA,
Kinsale Community Hospital,NURSE,,Kinsale Community Hospital Kinsale Co. Cork Cork,51.70667,-8.52358,,,,,,NA,
Macroom Community Hospital,NURSE,,Macroom Community Hospital Macroom Co. Cork Cork,51.90537,-8.96064,,,,,,NA,
Maryborough Nursing Home,NURSE,,Maryborough Nursing Home Maryborough Hill Douglas Cork Cork,51.86254,-8.41135,office@maryboroughnh.com,021-4891586,,,,https://www.maryboroughnh.com,
Midleton Community Hospital,NURSE,,Midleton Community Hospital Midleton Co. Cork Cork,51.91399,-8.17283,,,,,,NA,
Mount Alvernia Hospital,NURSE,,Mount Alvernia Hospital Newberry Mallow Cork Cork,52.11099,-8.69231,,,,,,NA,
Mount Cara,NURSE,,Mount Cara Redemption Road Blackpool Cork Cork,51.90734,-8.47879,,,,,,NA,
Nazareth House,NURSE,,Nazareth House Dromahane Mallow Co Cork Cork,52.13816,-8.64936,nazarethmallow@eircom.net,022-21561,,,,NA,
Norwood Grange,NURSE,,Norwood Grange Ballinora Waterfall Cork Cork,51.86355,-8.58119,norwoodgrange@gmail.com,021-4873291,,,,NA,
Oaklodge Nursing Home,NURSE,,Oaklodge Nursing Home Churchtown South Cloyne Co. Cork Cork,51.82783,-8.08326,info@oaklodgenursinghome.ie,021 4646080,,,,https://www.oaklodgenursinghome.ie/,
Padre Pio House Nursing Home,NURSE,,Padre Pio House Nursing Home Churchtown Mallow Co. Cork Cork,52.27209,-8.73031,padrepiorochestown@eircom.net,021-4841595,,,,NA,
Padre Pio Nursing Home,NURSE,,Padre Pio Nursing Home Sunnyside Upper Rochestown Cork Cork,51.86811,-8.36977,padrepiorochestown@eircom.net,021-4841595,,,,NA,
Powdermill Nursing Home,NURSE,,Powdermill Nursing Home Gunpowder Mill Ballincollig Co. Cork Cork,51.8929,-8.59188,powdermillnursing.home@gmail.com,021-4871184,,,,https://www.powdermillnursing.com,
Rochestown Nursing Home,NURSE,,Rochestown Nursing Home Monastery Road Rochestown Co. Cork Cork,51.86793,-8.37052,rochestownnursinghome@yahoo.ie ,021-4841707,,,,NA,
Rosenalee Care Centre Ltd.,NURSE,,Rosenalee Care Centre Poulavone Ballincollig Co. Cork Cork,51.88964,-8.57844,,,,,,NA,
Skibbereen Community Hospital,NURSE,,Skibbereen Community Hospital Coolnagarrane Skibbereen Co. Cork Cork,51.56226,-9.26376,,,,,,NA,
Skibbereen Residential Care Centre,NURSE,,Skibbereen Residential Care Centre Baltimore Road Skibbereen Co. Cork Cork,51.54294,-9.26908,,,,,,NA,
St. Finbarr's Hospital,NURSE,,St. Finbarr's Hospital Douglas Road Cork Cork,51.88963,-8.46109,,,,,,NA,
St. Gabriel's Community Hospital,NURSE,,St. Gabriel's Community Hospital Schull Cork Cork,51.52415,-9.55315,,,,,,NA,
St. Joseph's Community Hospital,NURSE,,St. Joseph's Community Hospital Millstreet Co. Cork Cork,52.06063,-9.06209,,,,,,NA,
St. Joseph's Hospital,NURSE,,St. Joseph's Hospital Bon Secours Care Village Mount Desert Lee Road Cork,51.89971,-8.53322,,,,,,NA,
St. Joseph's Unit,NURSE,,St. Joseph's Unit Bantry General Hospital Bantry Co. Cork Cork,51.68058,-9.45121,,,,,,NA,
St. Luke's Home,NURSE,,St. Luke's Home Castle Road Mahon Cork Cork,51.89804,-8.39919,info@stlukeshome.ie,021-4359444,,,,https://www.stlukeshome.ie,
St. Martha's Nursing Home,NURSE,,St. Martha's Nursing Home Love Lane Charleville Co. Cork Cork,52.35666,-8.68808,adminstmarthas@ehg.ie,063-30750,,,,https://www.mowlamhealthcare.com/,
St. Patricks Hospital Cork,NURSE,,St. Patrick's Hospital (Cork) Ltd. Curraheen Road Curraheen Cork Cork,51.90452,-8.46109,,,,,,NA,
St.Stephens Unit 1,NURSE,,Unit 1 St Stephen's Hospital Sarsfield Court Glanmire Cork Cork,51.9543,-8.39981,,,,,,NA,
Strawhall Nursing Home,NURSE,,Strawhall Nursing Home Strawhall Fermoy Co. Cork Cork,52.13824,-8.25744,strawhallnursinghome@eircom.net ,025-31678,,,,https://www.strawhallnursinghome.ie/,
Teach Altra Nursing Home,NURSE,,Teach Altra Nursing Home Scarteen Newmarket Co. Cork Cork,52.21597,-9.00399,hello@teachaltranursinghome.ie,029-61166,,,,https://evergreencare.ie,
Windmill House Nursing Home,NURSE,,Windmill House Nursing Home Churchtown Mallow Co. Cork Cork,52.27188,-8.72996,care@windmillhealthcare.ie,022 59067,,,,https://windmillhealthcare.ie,
Youghal Community Hospital,NURSE,,Youghal Community Hospital Cork Hill Youghal Cork Cork,51.95602,-7.85624,,,,,,NA,
Youghal and District Nursing Home,NURSE,,Youghal and District Nursing Home Gortroe Youghal Co. Cork Cork,51.93007,-7.91484,youghalnursinghome@eircom.net,024 90280,,,,https://www.youghalnursinghome.ie/,
Aras Mhuire Nursing Home,NURSE,,Aras Mhuire Nursing Home Greenville Listowel Co. Kerry Kerry,52.44667,-9.49702,,,,,,NA,
Ashborough Lodge,NURSE,,Ashborough Lodge Lyre Road Milltown Co. Kerry Kerry,52.14056,-9.71766,,,,,,NA,
Caherciveen Community Hospital,NURSE,,Caherciveen Community Hospital Valentia Road Caherciveen Co. Kerry Kerry,51.94231,-10.23494,,,,,,NA,
Cuil Didin,NURSE,,Cuil Didin Skahanagh Tralee Co. Kerry Kerry,52.24649,-9.69065,,,,,,NA,
Heatherlee Nursing Home,NURSE,,Heatherlee Nursing Home Lawlor's Cross Tralee Road Killarney Kerry,52.11179,-9.51993,,,,,,NA,
Kenmare Community Nursing Unit- New Build,NURSE,,Hospital Road Kenmare Co. Kerry Kerry,51.88865,-9.58138,,,,,,NA,
Kenmare Nursing Home 'Tir na nOg',NURSE,,Kenmare Nursing Home 'Tir na nOg' Killaha East Kenmare Co. Kerry Kerry,51.86344,-9.60215,,,,,,NA,
Kilcara House Nursing Home,NURSE,,Kilcara House Nursing Home Kilcara Duagh Listowel Co. Kerry Kerry,52.41575,-9.39043,,,,,,NA,
"Killarney Community Hospitals (Fuschia, Hawthorn and Heather Wards)",NURSE,,"Killarney Community Hospitals (Fuschia, Hawthorn and Heather Wards) St. Margaret's Road Killarney Co. Kerry Kerry",52.06715,-9.51882,,,,,,NA,
Killarney Nursing Home,NURSE,,Killarney Nursing Home Rock Road Killarney Co. Kerry Kerry,52.06343,-9.51607,,,,,,NA,
Listowel Community Hospital,NURSE,,Listowel Community Hospital St. Joseph's Ward Listowel Co. Kerry Kerry,52.44714,-9.49797,,,,,,NA,
Lystoll Lodge Nursing Home,NURSE,,Lystoll Lodge Nursing Home Skehenerin Listowel Co. Kerry Kerry,52.44854,-9.44258,,,,,,NA,
Oaklands Nursing home,NURSE,,Oaklands Nursing Home Derry Listowel Co. Kerry Kerry,52.48217,-9.41978,,,,,,NA,
Ocean View Retirement and Nursing Home,NURSE,,Ocean View Retirement and Nursing Home Knockglassmore Camp Tralee Co. Kerry Kerry,52.22522,-9.89454,,,,,,NA,
Ospideal Pobail Chorca Dhuibhne (West Kerry Community Hospital),NURSE,,BÃƒÂ³thar an Phoist Daingean UÃƒÂ­ ChÃƒÂºis Co. ChiarraÃƒÂ­,52.14103,-10.26771,,,,,,NA,
Our Lady of Fatima Home,NURSE,,Our Lady of Fatima Home Oakpark Road Tralee Co. Kerry Kerry,52.28214,-9.68513,,,,,,NA,
Our Lady of Lourdes Care Facility,NURSE,,Our Lady of Lourdes Care Facility Kilcummin Village Killarney Co. Kerry Kerry,52.05035,-9.46115,,,,,,NA,
Riverside Nursing Home,NURSE,,Riverside Care Centre Milltown Abbeydorney Tralee Co. Kerry Kerry,52.34366,-9.69769,,,,,,NA,
St. Joseph's Home,NURSE,,St. Joseph's Home Killorglin Co. Kerry Kerry,52.10676,-9.78441,,,,,,NA,
St. Joseph's Nursing Home,NURSE,,St. Joseph's Nursing Home Derrymore East Tralee Co. Kerry Kerry,52.23939,-9.82902,,,,,,NA,
St. Joseph's Nursing Home,NURSE,,St. Joseph's Nursing Home Killowen Kenmare Co. Kerry Kerry,51.88453,-9.56756,,,,,,NA,
St. Louis Nursing Home,NURSE,,St. Louis Nursing Home Clonmore Tralee Co. Kerry Kerry,52.26673,-9.70074,,,,,,NA,
Tralee Community Nursing Unit,NURSE,,Tralee Community Nursing Unit Tralee Co. Kerry Kerry,52.26974,-9.70528,,,,,,NA,
Valentia Hospital,NURSE,,Valentia Hospital Valentia Island Co. Kerry Kerry,51.88972,-10.36715,,,,,,NA,
Carlow,NCBI, R93 K3H4, Teach Failte Kilkenny Road Carlow Co. Carlow,52.82262862,-6.941422594, info@ncbi.ie, 1800 911 250,,,,https://www.ncbi.ie/,
Cavan,NCBI, H12 P3V8, Dublin Road Cavan Co. Cavan,53.98712475,-7.360622362, info@ncbi.ie, 1800 911 250,,,,https://www.ncbi.ie/,
